"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","isotopes","adduct","pcgroup"
918.89283295712,918.886779785156,918.899169921875,27.87500022,24.76400076,31.8479991,1418.31766764429,1412.24566906714,506,505,1,"[116][M]2+","","3"
918.923214616862,918.917785644531,918.93017578125,27.87500022,24.76400076,31.8479991,1281.69769965857,1275.62570108143,413,412,1,"[69][M+1]3+","","3"
919.234284883119,919.227966308594,919.240417480469,27.87500022,24.76400076,31.8479991,2032.60152369857,2026.52952512143,613,612,1,"[116][M+1]2+","","3"
919.577464027353,919.575500488281,919.581665039062,27.87500022,25.68199932,31.8479991,1514.78061262,1509.64227947,403,402,1,"[69][M+3]3+","","3"
955.306959947594,955.300903320312,955.313537597656,28.96899996,25.68199932,31.8479991,1015.33463044,1010.19629729,333,332,1,"","","3"
961.583044989856,961.579345703125,961.585693359375,27.87500022,25.68199932,31.8479991,2243.910086605,2238.771753455,775,774,1,"[70][M+1]3+","","3"
962.588995388302,962.588575140035,962.594970703125,28.96899996,25.68199932,31.8479991,1278.931121035,1273.792787885,395,394,1,"","","3"
988.24804190327,988.242980957031,988.255798339844,28.96899996,24.76400076,31.8479991,2584.14139445571,2578.06939587857,683.5,682,1,"","","3"
1088.04981161765,1088.04211425781,1088.0556640625,27.87500022,24.76400076,31.8479991,1363.66968045,1357.59768187286,336.5,336,1,"","","3"
1093.0504049011,1093.0498046875,1093.056640625,27.87500022,24.76400076,31.8479991,2680.78737180857,2674.71537323143,830.5,830,1,"","","3"
1093.81165676045,1093.80773925781,1093.8212890625,27.87500022,24.76400076,31.8479991,1482.07365270429,1476.00165412714,519,518,1,"","","3"
1097.2966103471,1097.29599409169,1097.30285644531,27.87500022,24.76400076,31.8479991,1662.20961049286,1656.13761191571,658.5,658,1,"[68][M]2+","","3"
1098.03522028221,1098.0283203125,1098.04187011719,27.87500022,24.76400076,31.8479991,1298.39569574571,1292.32369716857,406,405,1,"[91][M+1]+","","3"
1098.051632493,1098.04870605469,1098.05554199219,28.96899996,24.76400076,31.8479991,1368.72967926429,1362.65768068714,383.5,382,1,"[74][M+1]+","","3"
1144.26354439631,1144.25756835938,1144.26452636719,27.87500022,24.76400076,31.8479991,1941.52154504143,1935.44954646429,676,675,1,"","","3"
1145.25385364754,1145.24768066406,1145.26159667969,27.87500022,24.76400076,34.3330014,2993.183400192,2936.45289639771,752.5,26,1,"","","3"
1308.30295819254,1308.29443359375,1308.30920410156,27.87500022,24.76400076,33.46300008,9985.48466388,9864.18195114,3537,90,1,"","","3"
1449.05661075389,1449.04895019531,1449.05676269531,27.87500022,24.76400076,31.8479991,5541.71070140571,5533.03641772408,1967,260,1,"","","3"
1452.43188476562,1452.43188476562,1452.43188476562,27.87500022,24.76400076,32.58700134,6420.727726035,6390.90253632375,2192,135,1,"","","3"
1452.47863769531,1452.47863769531,1452.47863769531,27.87500022,24.76400076,33.46300008,1371.54222612,1350.00184685143,482.5,55,1,"","","3"
1454.87571566838,1454.8740234375,1454.8818359375,27.87500022,24.76400076,31.8479991,1931.90754729429,1925.83554871714,649.5,648,1,"","","3"
1454.90422166073,1454.8974609375,1454.9130859375,27.87500022,24.76400076,31.8479991,2424.24543192429,2418.17343334714,701.5,700,1,"[75][M]2+","","3"
1454.97885970969,1454.96765136719,1454.99108886719,27.87500022,24.76400076,31.8479991,1150.13773048714,1144.06573191,313.5,312,1,"[123][M+1]3+","","3"
1455.86811908923,1455.86547851562,1455.87329101562,27.87500022,25.68199932,31.8479991,2499.28524416,2494.14691101,856.5,856,1,"","","3"
1455.90008153985,1455.88891601562,1455.91235351562,27.87500022,24.76400076,31.8479991,3404.87320213286,3398.80120355571,1108.5,1108,1,"[75][M+2]2+","","3"
1455.93292165631,1455.92760272449,1455.94360351562,27.87500022,24.76400076,31.8479991,2096.86350864,2090.79151006286,673,672,1,"","","3"
1457.37292480469,1457.37292480469,1457.37292480469,27.87500022,25.68199932,31.8479991,4615.764668645,4610.626335495,1713,1712,1,"[60][M+2]+","","3"
1457.43563463109,1457.43542480469,1457.44323730469,27.87500022,24.76400076,31.8479991,3636.11514794571,3630.04314936857,1132.5,1132,1,"[73][M+2]+","","3"
1458.74858379201,1458.74668726428,1458.75598144531,27.87500022,24.76400076,31.8479991,2954.02730778,2947.95530920286,1213,1212,1,"","","3"
1459.3718826216,1459.36572265625,1459.37353515625,27.87500022,24.76400076,31.8479991,2081.17751231571,2075.10551373857,595,594,1,"[60][M+4]+","","3"
1459.9298608806,1459.9208984375,1459.9365234375,28.96899996,26.77399992,31.8479991,1337.506183848,1333.446984504,420.5,420,1,"","","3"
1460.37015934254,1460.36657714844,1460.37438964844,27.87500022,24.76400076,33.46300008,5814.31448994,5779.24233395143,1635,88,1,"[60][M+5]+","","3"
1460.65360301691,1460.64807128906,1460.65664159724,27.87500022,24.76400076,31.8479991,1652.08961286429,1646.01761428714,491,490,1,"","","3"
1461.18935011436,1461.18786621094,1461.19567871094,27.87500022,24.76400076,31.8479991,1257.40970535,1251.33770677286,303,302,1,"","","3"
1462.37635385337,1462.36926269531,1462.37707519531,27.87500022,24.76400076,31.8479991,2910.00531809571,2903.93331951857,749,748,1,"[60][M+7]+","","3"
1462.431382908,1462.42407226562,1462.43188476562,27.87500022,24.76400076,31.8479991,2111.03150532,2104.95950674286,808.5,808,1,"","","3"
1464.38105904402,1464.37341308594,1464.38199030155,27.87500022,24.76400076,31.8479991,2112.54950496429,2106.47750638714,612.5,612,1,"[87][M+2]3+","","3"
1464.44246997851,1464.43603515625,1464.44938467081,27.87500022,24.76400076,31.8479991,1629.82561808143,1623.75361950429,622,621,1,"","","3"
1465.72798335343,1465.72058105469,1465.736328125,27.87500022,24.76400076,33.46300008,1085.92508178,1076.621985285,214,29,1,"","","3"
1466.62812757183,1466.62170410156,1466.63745117188,28.96899996,25.68199932,31.8479991,1029.208129945,1024.069796795,307.5,306,1,"","","3"
1817.52659147266,1817.52026367188,1817.53771972656,27.87500022,24.76400076,31.8479991,1135.46373392571,1129.39173534857,426,425,1,"","","3"
743.668755076943,743.663635253906,743.669189453125,27.87500022,24.76400076,33.46300008,1561.47037794,1550.42402959714,363,48,1,"","","3"
918.589316202206,918.582824707031,918.59521484375,27.87500022,24.76400076,32.58700134,1077.12939235875,1070.28426685125,279.5,278,1,"[69][M]3+","","3"
960.616199787771,960.614990234375,960.621337890625,27.87500022,24.76400076,32.58700134,1552.37667759375,1545.53155208625,464,463,1,"","","3"
960.939399949066,960.937116480585,960.944885253906,27.87500022,25.68199932,32.58700134,2539.06788564,2533.14931248,1351,1350,1,"[66][M]3+","","3"
961.257859276064,961.255737304688,961.262084960938,27.87500022,24.76400076,32.58700134,3106.22016779625,3099.37504228875,1029,1028,1,"[70][M]3+","","3"
961.948956000162,961.946895494374,961.953796386719,28.96899996,26.77399992,32.58700134,1544.32071058,1539.47654273,652.5,652,1,"[66][M+3]3+","","3"
1092.77415724068,1092.76574707031,1092.779296875,27.87500022,24.76400076,32.58700134,1138.24658439,1131.4014588825,411,410,1,"","","3"
1093.28661398659,1093.27990722656,1093.2881553695,27.87500022,24.76400076,32.58700134,2039.847401235,2033.0022757275,676,675,1,"[120][M]3+","","3"
1093.56289283701,1093.55737304688,1093.56408691406,27.87500022,24.76400076,32.58700134,1699.05793846875,1692.21281296125,451,450,1,"","","3"
1093.56388666132,1093.56337071377,1093.56408691406,27.87500022,24.76400076,32.58700134,1925.4360177525,1918.590892245,523,522,1,"","","3"
1094.05042857458,1094.04467773438,1094.05822753906,27.87500022,24.76400076,32.58700134,1226.255340915,1219.4102154075,295,294,1,"[90][M+1]3+","","3"
1098.29373411276,1098.28601074219,1098.29968261719,28.96899996,24.76400076,32.58700134,1483.92542251875,1477.08029701125,336.5,336,1,"[68][M+2]2+","","3"
1098.78815726435,1098.78125,1098.79479980469,28.96899996,24.76400076,32.58700134,1377.33703961625,1370.49191410875,431,430,1,"","","3"
1099.05923916294,1099.05850476177,1099.06030206611,27.87500022,24.76400076,32.58700134,1472.679859185,1465.8347336775,476,475,1,"[74][M+3]+","","3"
1305.30488202432,1305.29833984375,1305.3056640625,27.87500022,24.76400076,33.46300008,38252.39967648,37886.4893876229,12402,150,1,"[72][M]+","","3"
1451.12475609387,1451.12194824219,1451.12963867188,27.87500022,25.68199932,32.58700134,4134.12335226,4128.2047791,1925,1924,1,"","","3"
1451.15674643953,1451.14526367188,1451.16088867188,27.87500022,24.76400076,32.58700134,3741.350027385,3734.5049018775,1290.5,1290,1,"[112][M]2+","","3"
1451.70477264029,1451.69104003906,1451.70666503906,27.87500022,24.76400076,32.58700134,2064.78321558375,2057.93809007625,784,783,1,"","","3"
1451.90452127971,1451.90161132812,1451.90930175781,27.87500022,24.76400076,32.58700134,6939.9793895325,6933.134264025,2186,2185,1,"[65][M+5]2+","","3"
1452.32263183594,1452.32263183594,1452.32263183594,27.87500022,24.76400076,32.58700134,1135.80189670875,1128.95677120125,344.5,344,1,"[92][M+1]+","","3"
1452.39199093666,1452.37719726562,1452.39282226562,27.87500022,25.68199932,33.46300008,8541.1072717425,8527.12578600188,3501.5,463,1,"","","3"
1455.63315311968,1455.62341308594,1455.63903808594,27.87500022,24.76400076,32.58700134,3756.50709100875,3749.66196550125,1190.5,1190,1,"[81][M]+","","3"
1455.65937752559,1455.65466308594,1455.66247558594,27.87500022,24.76400076,32.58700134,3521.81707360875,3514.97194810125,1106.5,1106,1,"[124][M]3+","","3"
1456.07396129118,1456.06848144531,1456.08410644531,27.87500022,24.76400076,32.58700134,1601.759368755,1594.9142432475,426,425,1,"[93][M]+","","3"
1456.62892171662,1456.615234375,1456.638671875,27.87500022,24.76400076,32.58700134,1574.378866725,1567.5337412175,533,532,1,"[81][M+1]+","","3"
1456.75219478497,1456.74011230469,1456.75573730469,27.87500022,25.68199932,32.58700134,3300.59096556,3294.6723924,1306,1305,1,"","","3"
1457.72200220464,1457.71667480469,1457.72448730469,27.87500022,25.68199932,32.58700134,5895.88529622,5889.96672306,2920,2919,1,"[95][M+1]+","","3"
1461.91519838504,1461.90759277344,1461.92321777344,30.04399896,27.87500022,32.58700134,1868.30844408,1864.538843184,900.5,900,1,"","","15"
1462.90435438644,1462.89833170573,1462.91003705193,27.87500022,24.76400076,32.58700134,1697.59112586,1690.7460003525,425,424,1,"[82][M+2]+","","3"
1463.71515331524,1463.70776367188,1463.72351074219,27.87500022,24.76400076,32.58700134,1827.6485105025,1820.803384995,490,489,1,"[87][M]3+","","3"
1463.74920153166,1463.73913574219,1463.76257324219,27.87500022,24.76400076,32.58700134,1454.1002328075,1447.2551073,427,426,1,"[88][M]3+","","3"
1464.73773335786,1464.73364257812,1464.74926757812,28.96899996,24.76400076,32.58700134,2901.3553401075,2894.5102146,726,725,1,"[83][M]+","","3"
1465.04202673508,1465.0390625,1465.046875,28.96899996,25.68199932,32.58700134,1826.37303429,1820.45446113,499.5,498,1,"","","3"
1465.07254006677,1465.06262207031,1465.07824707031,28.96899996,25.68199932,32.58700134,2503.55644668,2497.63787352,913,912,1,"[77][M]2+","","3"
1466.11034422325,1466.10260176528,1466.12023925781,27.87500022,24.76400076,32.58700134,1368.53616396375,1361.69103845625,340,339,1,"[102][M+1]+","","3"
1471.37454665664,1471.36706542969,1471.3828125,28.96899996,23.9019996,34.3330014,11057.8101808909,10768.0789458292,2453.5,44,1,"","","3"
1471.89474848938,1471.88513183594,1471.90087890625,28.96899996,24.76400076,34.3330014,2504.68591752,2496.21051695314,711,121,1,"[125][M]3+","","3"
1472.0603769084,1472.05786132812,1472.06579589844,28.96899996,24.76400076,32.58700134,1601.27043121875,1594.42530571125,419,418,1,"[114][M]2+","","3"
1472.09809417663,1472.08935546875,1472.10498046875,28.96899996,24.76400076,32.58700134,1204.25315178375,1197.40802627625,237.5,236,1,"","","3"
1473.44304322604,1473.44018554688,1473.44799804688,28.96899996,23.9019996,34.3330014,2445.59578565455,2354.15518545974,471,25,1,"","","3"
717.701768800497,717.698669433594,717.7041015625,27.87500022,23.9019996,33.46300008,12014.831253192,11690.1499208203,3172,43,1,"","","3"
724.764919576593,724.760803222656,724.771789550781,31.1010003,24.76400076,33.46300008,4999.5082203,4991.77577646,911,910,1,"","","15"
728.203974320704,728.197143554688,728.208190917969,27.87500022,23.9019996,33.46300008,10709.754687672,10480.64921367,3028.5,52,1,"","","3"
733.718872070312,733.718872070312,733.718872070312,27.87500022,24.76400076,33.46300008,2842.15638894,2834.4239451,654.5,654,1,"","","3"
961.230077886426,961.223999023438,961.230346679688,27.87500022,24.76400076,33.46300008,1230.42512604,1222.6926822,322.5,322,1,"","","3"
961.60826229153,961.604736328125,961.617431640625,27.87500022,24.76400076,33.46300008,2894.8336626,2887.10121876,855,854,1,"[66][M+2]3+","","3"
962.267135127898,962.264831542969,962.271179199219,28.96899996,24.76400076,33.46300008,3625.54960548,3617.81716164,968,967,1,"","","3"
962.275907564777,962.271179199219,962.283874511719,28.96899996,24.76400076,33.46300008,3425.47262112,3417.74017728,1082.5,1082,1,"","","3"
962.29006420936,962.283874511719,962.296569824219,28.96899996,25.68199932,33.46300008,2471.9266789425,2465.1183032775,983,982,1,"","","3"
962.576677656596,962.575927734375,962.582275390625,27.87500022,24.76400076,33.46300008,1268.12078976,1260.38834592,291,290,1,"","","3"
962.613377918032,962.607666015625,962.620361328125,28.96899996,25.68199932,33.46300008,1949.14069038,1942.332314715,651,650,1,"[66][M+5]3+","","3"
966.936464525153,966.929992675781,966.942687988281,27.87500022,23.9019996,33.46300008,307855.132505544,307233.428449332,105896,816,1,"","","3"
969.267399568078,969.260437011719,969.273193359375,28.96899996,25.68199932,33.46300008,3125.044430235,3118.23605457,891.5,890,1,"","","3"
975.586361806215,975.584533691406,975.590942382812,28.96899996,25.68199932,33.46300008,7440.0956642025,7433.2872885375,2039,2038,1,"","","3"
975.645163871607,975.635681152344,975.6484375,28.96899996,25.68199932,34.3330014,2739.96460322667,2708.79353224,682,44,1,"","","3"
975.931352529896,975.929748535156,975.936096191406,27.87500022,24.76400076,33.46300008,4316.15349594,4308.4210521,1028,1027,1,"","","3"
980.584227189927,980.576599121094,980.589416503906,28.96899996,24.76400076,34.3330014,5326.584206256,5281.67825325257,1223,44,1,"[61][M]3+","","3"
982.25698593857,982.255938792153,982.2626953125,27.87500022,23.9019996,33.46300008,11667.288885744,11590.3057586649,3100,114,1,"","","3"
982.926116325181,982.923400878906,982.929809570312,28.96899996,24.76400076,33.46300008,2713.6045101,2705.87206626,543.5,542,1,"","","3"
1449.08134577586,1449.07238769531,1449.087890625,27.87500022,24.76400076,32.58700134,5893.6530619575,5885.8300613775,1923.5,1922,1,"","","3"
1449.73006641361,1449.72680664062,1449.74243164062,27.87500022,24.76400076,32.58700134,15813.7067349337,15805.8837343537,5515.5,5514,1,"[80][M]3+","","3"
1459.82205783595,1459.81921386719,1459.82702636719,27.87500022,25.68199932,33.46300008,957.06309348,950.254717815,320,319,1,"","","3"
1459.8793346218,1459.87390136719,1459.88171386719,27.87500022,24.76400076,33.46300008,4507.04820324,4499.3157594,1300,1299,1,"[96][M]+","","3"
1464.05329030777,1464.04443359375,1464.06018066406,27.87500022,24.76400076,33.46300008,2718.4372875,2710.70484366,869,868,1,"[87][M+1]3+","","3"
1471.70322140666,1471.69509617286,1471.71252441406,28.96899996,24.76400076,33.46300008,1794.89352636,1787.16108252,407.5,406,1,"[113][M]2+","","3"
1471.74764450677,1471.73596191406,1471.75172306095,28.96899996,24.76400076,33.46300008,1941.32668158,1933.59423774,555,554,1,"","","3"
1471.84956282169,1471.84594726562,1471.85415853955,27.87500022,24.76400076,33.46300008,1496.22788304,1488.4954392,373,372,1,"[105][M]+","","3"
1472.85663640913,1472.85107421875,1472.86669921875,27.87500022,24.76400076,33.46300008,1479.31316214,1471.5807183,427,426,1,"[105][M+1]+","","3"
1472.87523398649,1472.86669921875,1472.88244628906,28.96899996,24.76400076,33.46300008,1368.64255968,1360.91011584,366,365,1,"[89][M]3+","","3"
716.191452114816,716.186279296875,716.191772460938,27.87500022,23.9019996,33.46300008,11936.431049256,11664.4205856,3280.5,57,1,"[64][M]2+","","3"
732.721025752588,732.715881347656,732.721435546875,27.87500022,24.76400076,33.46300008,4541.36092278,4475.18639223857,1099.5,39,1,"","","3"
968.940046436784,968.935546875,968.9482421875,27.87500022,24.76400076,33.46300008,10464.89618196,10456.19718264,3390,3389,1,"","","3"
980.640686035156,980.640686035156,980.640686035156,28.96899996,24.76400076,34.3330014,1510.945201056,1502.33310048,307,306,1,"","","3"
981.95335492804,981.948425292969,981.954833984375,31.8479991,30.04399896,34.3330014,1657.69944306,1647.28329427714,746.5,46,1,"","","15"
988.596285499782,988.590393066406,988.603271484375,30.04399896,25.68199932,34.3330014,3896.79582581333,3889.10604618667,940,939,1,"[154][M]3+","","15"
1307.30519616174,1307.29541015625,1307.31018066406,27.87500022,23.9019996,33.46300008,32701.489941744,32553.294434304,10924,308,1,"","","3"
1448.90959340337,1448.90881347656,1448.91662597656,28.96899996,26.77399992,33.46300008,9951.79888090286,9945.10988074286,6273,6272,1,"","","3"
1460.32709323863,1460.31970214844,1460.32751464844,27.87500022,24.76400076,33.46300008,1455.63255288,1446.93355356,475.5,474,1,"[98][M]+","","3"
1460.43701171875,1460.43701171875,1460.43701171875,27.87500022,24.76400076,33.46300008,2612.1161847,2603.41718538,703,702,1,"[99][M]+","","3"
1460.89357387206,1460.8904576225,1460.8984375,27.87500022,24.76400076,33.46300008,12388.8248649,12380.12586558,5041,5040,1,"[82][M]+","","3"
1461.32505872647,1461.32045936094,1461.32861328125,27.87500022,24.76400076,33.46300008,1840.32163392,1831.6226346,423,422,1,"[98][M+1]+","","3"
1461.37746667608,1461.37561035156,1461.39123535156,27.87500022,24.76400076,33.46300008,7112.88177732,7104.182778,1963,1962,1,"[60][M+6]+","","3"
1461.43879276897,1461.43811035156,1461.44604492188,27.87500022,24.76400076,33.46300008,3178.03441824,3169.33541892,995,994,1,"[99][M+1]+","","3"
1461.89337152524,1461.88415527344,1461.89978027344,27.87500022,24.76400076,33.46300008,6171.94001754,6163.24101822,1433,1432,1,"[82][M+1]+","","3"
1474.33053077154,1474.32648700217,1474.33581542969,28.96899996,23.9019996,34.3330014,1684.6067907,1651.58657396299,369,27,1,"","","3"
718.198273843938,718.197520907746,718.203125,27.87500022,23.9019996,33.46300008,7422.682722648,7246.65787452514,1867.5,45,1,"","","3"
968.602606450175,968.597961425781,968.610656738281,27.87500022,23.9019996,33.46300008,26902.2651006,26892.70410012,8277,8276,1,"","","3"
968.615678595167,968.610656738281,968.617065429688,31.1010003,24.76400076,36.06699942,3565.154160675,3542.81728237071,1772.5,60,1,"","","15"
973.267034390122,973.265625,973.272033691406,27.87500022,23.9019996,34.3330014,15337.8398740091,15305.2429933841,3346.5,202,1,"[59][M]3+","","3"
989.25764034474,989.253234863281,989.26611328125,30.04399896,23.9019996,36.06699942,4545.03108659539,4425.11894551253,971.5,28,1,"[152][M+2]3+","","15"
996.261823366014,996.255676269531,996.2685546875,30.04399896,24.76400076,35.20200132,1919.16873932727,1909.67964790909,380,379,1,"[153][M]3+","","15"
1331.31719144878,1331.3113039364,1331.32641601562,27.87500022,24.76400076,33.46300008,2094.52572516,2085.82672584,617,616,1,"[67][M]+","","3"
1451.40121567268,1451.39477539062,1451.40258789062,27.87500022,24.76400076,32.58700134,53395.4015212537,53346.2283747509,18347.5,899,1,"","","3"
973.598397262685,973.59765625,973.604064941406,27.87500022,23.9019996,33.46300008,31562.296734552,31472.8330872034,9629,291,1,"","","3"
974.902262117927,974.894348144531,974.907104492188,32.58700134,31.1010003,37.7919996,940.921776562501,925.418970148662,443.5,38,1,"","","37"
975.308754292062,975.303283691406,975.316101074219,31.8479991,28.96899996,39.51300144,1795.555585365,1785.6705839775,663,137,1,"","","15"
975.597803664401,975.597118627557,975.603698730469,27.87500022,24.76400076,33.46300008,12670.57578732,12661.876788,3664,3663,1,"[59][M+7]3+","","3"
988.928818936122,988.924231071831,988.931457519531,30.04399896,23.9019996,36.06699942,5443.83741945,5432.60818884692,1027,1026,1,"[154][M+1]3+","","15"
989.299814976798,989.291870117188,989.304748535156,28.96899996,23.9019996,36.06699942,1771.41112763538,1748.95266642923,265,33,1,"","","3"
995.89493453137,995.887512207031,995.900451660156,30.04399896,24.76400076,36.06699942,1908.7938987075,1898.4328166025,489.5,488,1,"[151][M]3+","","15"
1470.38115222864,1470.37817382812,1470.38598632812,27.87500022,23.9019996,34.3330014,11250.7837141909,10928.1677299481,2445,49,1,"","","3"
1472.38388415271,1472.37926114421,1472.3876953125,28.96899996,23.9019996,34.3330014,16196.5009767273,16025.507054363,4627.5,162,1,"[62][M+4]3+","","3"
966.605461783487,966.59912109375,966.60546875,27.87500022,23.9019996,33.46300008,283422.473828928,283194.717138922,92909,2103,1,"","","3"
975.264206519623,975.258544921875,975.264953613281,27.87500022,24.76400076,33.46300008,23601.35171064,23577.2741232364,8099,553,1,"","","3"
989.579210009831,989.575073242188,989.58154296875,30.04399896,23.9019996,36.06699942,3219.04610621539,3206.88110639539,596,595,1,"","","15"
1451.32458496094,1451.32458496094,1451.32458496094,27.87500022,24.76400076,33.46300008,3637.63154898,3628.93254966,1108.5,1108,1,"[92][M]+","","3"
967.604614257812,967.604614257812,967.604614257812,27.87500022,23.9019996,33.46300008,208148.717049888,208061.643652659,68334,2414,1,"","","3"
968.269694979775,968.266784667969,968.279541015625,27.87500022,23.9019996,33.46300008,60375.805831104,60353.9521157211,20364,1684,1,"[57][M+7]3+","","3"
981.261556763499,981.255981445312,981.268798828125,28.96899996,23.9019996,34.3330014,14657.9282112273,14647.4972094273,3495,3494,1,"[61][M+2]3+","","3"
981.591813835889,981.58935546875,981.595764160156,28.96899996,23.9019996,34.3330014,14280.9897370909,14226.7857813088,2705,137,1,"","","3"
981.924736322225,981.922790527344,981.92919921875,28.96899996,23.9019996,34.3330014,15689.1749800909,15678.7439782909,5002,5001,1,"","","3"
735.693603515625,735.693603515625,735.693603515625,28.96899996,23.9019996,34.3330014,226855.797828627,223255.798332402,40980.5,85,1,"[63][M]2+","","3"
736.194907269406,736.193237304688,736.198791503906,28.96899996,23.9019996,34.3330014,152575.211601491,150787.412400127,28765,98,1,"[63][M+1]2+","","3"
737.197014192144,737.192993164062,737.198608398438,28.96899996,23.9019996,34.3330014,98390.8986149455,97081.2863389555,17929,81,1,"[63][M+3]2+","","3"
966.268066342782,966.261962890625,966.274658203125,27.87500022,24.76400076,33.46300008,142378.4549814,142288.358202729,47652,1474,1,"","","3"
974.932361598598,974.92626953125,974.932678222656,27.87500022,23.9019996,33.46300008,35425.418978496,35373.8578687646,8002.5,280,1,"","","3"
1449.39963248945,1449.39953613281,1449.40734863281,27.87500022,23.9019996,32.58700134,121402.814322493,121394.129320753,43272,43271,1,"","","3"
1473.36856994924,1473.36157226562,1473.37731933594,27.87500022,23.9019996,34.3330014,5652.65470270909,5622.47930464481,1630,137,1,"","","3"
727.203407451118,727.197937011719,727.203430175781,27.87500022,23.9019996,33.46300008,339194.657928912,336958.817966664,94850.5,310,1,"[58][M+5]2+","","3"
967.936081380474,967.935668945312,967.942016601562,27.87500022,23.9019996,33.46300008,120810.41181516,120800.85081468,40244,40243,1,"","","3"
1448.3942343762,1448.38696289062,1448.39465332031,27.87500022,23.9019996,32.58700134,57361.0589920233,57327.5596995976,19497.5,1308,1,"","","3"
724.705688476562,724.705688476562,724.705688476562,27.87500022,23.9019996,33.46300008,4362051.58079222,4316814.73141401,1127035,190,1,"[58][M]2+","","3"
725.703186035156,725.703186035156,725.703186035156,27.87500022,23.9019996,33.46300008,4233686.54444779,4200062.65698474,1106100,247,1,"[58][M+2]2+","","3"
726.204956054688,726.204956054688,726.204956054688,27.87500022,23.9019996,33.46300008,2357923.42127707,2347718.96546477,632216.5,355,1,"[58][M+3]2+","","3"
726.701659843454,726.701354980469,726.706848144531,27.87500022,23.9019996,33.46300008,1068289.30568234,1060024.84516029,290612,243,1,"[58][M+4]2+","","3"
736.693054199219,736.693054199219,736.693054199219,28.96899996,23.9019996,34.3330014,206135.086889373,202979.895112762,37154.5,96,1,"[63][M+2]2+","","3"
737.694258816481,737.693176269531,737.69873046875,28.96899996,23.9019996,34.3330014,41745.8174764909,41193.7194526481,7494.5,76,1,"[63][M+4]2+","","3"
967.272037900016,967.267272949219,967.273620605469,27.87500022,23.9019996,33.46300008,290714.170845,290578.950981069,99111,2677,1,"[57][M+4]3+","","3"
974.595704438648,974.594055175781,974.600402832031,27.87500022,23.9019996,33.46300008,48915.990655776,48903.6979408731,11666,1715,1,"","","3"
1306.30429721886,1306.30407714844,1306.31140136719,27.87500022,24.76400076,33.46300008,18979.76668302,18901.7863676871,6316,295,1,"[72][M+1]+","","3"
1450.39686428672,1450.38916015625,1450.39697265625,27.87500022,23.9019996,32.58700134,157054.263965097,157031.310746212,56137.5,5164,1,"","","3"
725.207062206443,725.201599121094,725.207092285156,27.87500022,23.9019996,33.46300008,3161115.34470048,3154853.84548613,838625.5,1095,1,"[58][M+1]2+","","3"
489.810984738395,489.807495117188,489.812042236328,108.4670022,105.875001,113.7180018,3468.78496493333,3446.50088329523,902,53,1,"","","28"
489.478864397321,489.476928710938,489.4814453125,108.4670022,104.1540024,113.7180018,4935.0236904,4926.32914549091,1189,1188,1,"","","28"
490.484543006156,490.482574462891,490.487091064453,108.4670022,105.875001,113.7180018,2200.39744666666,2193.4258904,592,591,1,"","","28"
967.586755661171,967.579162597656,967.591918945312,110.202999,105.875001,113.7180018,1194.31473293333,1186.47173213333,291.5,290,1,"","","28"
585.194188809968,585.19091796875,585.195861816406,112.8149988,110.202999,115.5830028,2535.7751244,2531.2917879,797,796,1,"","","16"
717.694693185278,717.693176269531,717.698669433594,113.7180018,108.4670022,116.6659998,17600.0593481334,17406.7972618476,5272,122,1,"[155][M]2+","","16"
718.190702311827,718.186645507812,718.192138671875,113.7180018,108.4670022,116.6659998,9106.80883426668,8971.25207394668,2839,71,1,"[155][M+1]2+","","16"
706.721798434664,706.721374511719,706.726806640625,115.5830028,112.8149988,117.7430034,1357.6652673,1345.3452558,486.5,39,1,"","","1"
707.721089637463,707.71728515625,707.722717285156,115.5830028,110.202999,117.7430034,28752.393028575,28524.496395585,9197.5,107,1,"[9][M]+","","1"
716.69154452486,716.690246582031,716.695739746094,115.5830028,110.202999,117.7430034,13276.533997575,13155.0187480929,3775.5,82,1,"[38][M+1]+","","1"
954.948253479593,954.946716308594,954.953002929688,115.5830028,112.8149988,120.4030038,2852.14137937499,2825.29542418526,1012,34,1,"","","1"
973.592930360274,973.591247558594,973.59765625,114.7959996,108.4670022,117.7430034,4862.47982904001,4777.27313230286,1528,49,1,"","","1"
1691.58989788073,1691.58167927467,1691.6005859375,115.5830028,112.8149988,120.4030038,2549.56967999999,2541.33804957589,1029,134,1,"[42][M]2+","","1"
1691.87042514556,1691.86157226562,1691.87841796875,115.5830028,112.8149988,120.4030038,1865.700729375,1857.65541157366,758,84,1,"[23][M+2]2+","","1"
1812.4004542227,1812.39392089844,1812.40258789062,115.5830028,112.8149988,120.4030038,1031.020179375,1024.41455002232,419.5,57,1,"","","1"
708.720682393248,708.719360351562,708.724792480469,115.5830028,111.0730002,121.4480064,16137.3789617182,15941.6012473208,4104,64,1,"[9][M+1]+","","1"
716.192802168066,716.191772460938,716.197265625,114.7959996,109.3350006,117.9210018,17971.35911172,17790.13315782,5738.5,143,1,"[38][M]+","","1"
718.69809922391,718.69677734375,718.702270507812,113.7180018,108.4670022,117.9210018,10349.9809257273,10181.1595042987,2398,47,1,"[155][M+2]2+","","16"
